Order Id,order date (DateOrders),shipping date (DateOrders),Shipping Mode,Delivery Status,Late_delivery_risk,Order Status,Customer Id,Customer Segment,Customer Country,Market,Order Region,Category Name,Product Card Id,Order Item Quantity,Sales,Order Item Discount Rate,Benefit per order,Days for shipment (scheduled),Days for shipping (real),Order Item Profit Ratio,Product Description
2249,04/15/2022 00:00,04/20/2022 00:00,Second Class,Late delivery,0,PROCESSING,89394,Consumer,India,,,Books,3727,40,8516.95,0.42,834.7,5,5,0.098,
2250,04/15/2022 02:00,04/17/2022 02:00,First Class,Shipping canceled,0,SUSPECTED_FRAUD,36231,Corporate,United States,Europe,LATAM,Sports,3984,8,3743.7,0.021,542.89,5,2,0.145,Some desc
2251,04/15/2022 04:00,04/18/2022 04:00,Same Day,Late delivery,0,PENDING,95081,Consumer,France,Pacific Asia,Pacific Asia,,1059,36,13153.16,0.036,1230.17,2,3,0.0935,
2252,04/15/2022 06:00,04/17/2022 06:00,First Class,Late delivery,0,COMPLETE,88652,Corporate,United States,Pacific Asia,Pacific Asia,Books,9555,-6,1523.1,0.354,151.03,4,2,0.0992,Some desc
2253,04/15/2022 08:00,04/17/2022 08:00,Standard Class,Advance shipping,0,PROCESSING,72170,Consumer,France,Europe,LATAM,Furniture,6181,44,6840.66,0.396,878.93,3,2,0.1285,Some desc
2254,04/15/2022 10:00,04/18/2022 10:00,Second Class,Advance shipping,0,PROCESSING,22270,Home Office,,,Africa,Furniture,2672,7,557.45,0.292,38.0,6,3,0.0682,
2255,04/15/2022 12:00,04/16/2022 12:00,First Class,Shipping on time,0,PENDING,26546,Home Office,India,Africa,Europe,Electronics,452,26,6425.12,0.208,933.78,6,1,0.1453,Some desc
2256,04/15/2022 14:00,04/22/2022 14:00,Standard Class,Shipping canceled,0,SUSPECTED_FRAUD,76945,Consumer,Brazil,Europe,Africa,Furniture,9499,20,2671.98,0.346,670.39,2,7,0.2509,
2257,04/15/2022 16:00,04/21/2022 16:00,Second Class,Shipping on time,0,COMPLETE,46074,Home Office,United States,USCA,,Sports,526,24,2448.23,0.135,263.72,4,6,0.1077,
2258,04/15/2022 18:00,04/17/2022 18:00,Second Class,Shipping on time,0,CLOSED,46147,Home Office,Germany,Europe,LATAM,Clothing,1903,19,162.52,0.446,53.34,5,2,0.3282,Some desc
2259,04/15/2022 20:00,04/22/2022 20:00,First Class,Shipping canceled,0,SUSPECTED_FRAUD,18109,Home Office,Brazil,Africa,Pacific Asia,Furniture,8852,2,572.32,0.382,21.29,3,7,0.0372,Some desc
2260,04/15/2022 22:00,04/18/2022 22:00,Standard Class,Late delivery,0,CLOSED,51325,Corporate,,Africa,Pacific Asia,Books,3445,43,1137.61,0.399,147.66,6,3,0.1298,
2261,04/16/2022 00:00,04/20/2022 00:00,Second Class,Shipping on time,0,PROCESSING,10382,Home Office,,,Africa,,8714,27,2789.81,0.385,531.94,6,4,0.1907,
2262,04/16/2022 02:00,04/21/2022 02:00,First Class,Late delivery,0,COMPLETE,22758,Home Office,France,Africa,USCA,Furniture,5548,30,1727.3,0.42,288.99,2,5,0.1673,
2263,04/16/2022 04:00,04/22/2022 04:00,Second Class,Late delivery,0,CLOSED,92804,Corporate,India,Pacific Asia,Africa,Books,5670,26,6301.15,0.029,2071.67,2,6,0.3288,Some desc
2264,04/16/2022 06:00,04/17/2022 06:00,First Class,Late delivery,0,PROCESSING,77907,Corporate,India,LATAM,Pacific Asia,Electronics,9325,26,1559.65,0.409,124.35,4,1,0.0797,
2265,04/16/2022 08:00,04/18/2022 08:00,Standard Class,Shipping canceled,0,SUSPECTED_FRAUD,97509,Home Office,France,Europe,,Clothing,278,30,9841.35,0.112,994.5,6,2,0.1011,
2266,04/16/2022 10:00,04/19/2022 10:00,Standard Class,Shipping on time,0,CLOSED,92027,Consumer,Brazil,Europe,USCA,Sports,3542,21,2046.47,0.162,385.29,5,3,0.1883,
2267,04/16/2022 12:00,04/21/2022 12:00,Same Day,Late delivery,0,COMPLETE,92735,Corporate,Brazil,Pacific Asia,LATAM,,3496,7,564.44,0.167,106.42,5,5,0.1885,
2268,04/16/2022 14:00,04/23/2022 14:00,Same Day,Late delivery,0,CANCELED,46658,Consumer,India,LATAM,Africa,Books,7353,2,201.12,0.105,53.29,5,7,0.265,
2269,04/16/2022 16:00,04/20/2022 16:00,First Class,Late delivery,0,PROCESSING,32856,Home Office,United States,USCA,USCA,Books,3527,27,3301.8,0.197,884.24,2,4,0.2678,
2270,04/16/2022 18:00,04/20/2022 18:00,First Class,Shipping canceled,0,CLOSED,71661,Consumer,France,Pacific Asia,,Furniture,8815,10,2494.55,0.227,-113.88,2,4,-0.0457,
2271,04/16/2022 20:00,04/17/2022 20:00,Second Class,Advance shipping,0,SUSPECTED_FRAUD,65899,Home Office,India,Europe,Europe,Books,7236,23,2334.1,0.067,596.78,2,1,0.2557,
2272,04/16/2022 22:00,04/20/2022 22:00,First Class,Shipping canceled,0,PENDING,48943,Corporate,United States,USCA,LATAM,,9085,30,8797.49,0.162,2086.3,6,4,0.2371,Some desc
2273,04/17/2022 00:00,04/21/2022 00:00,Same Day,Late delivery,0,PROCESSING,54972,Corporate,Germany,LATAM,,Furniture,8137,30,5511.45,0.157,1015.8,6,4,0.1843,
2274,04/17/2022 02:00,04/22/2022 02:00,Same Day,Late delivery,1,PROCESSING,28084,Corporate,France,Africa,Africa,Clothing,7495,9,642.19,0.304,49.32,6,5,0.0768,Some desc
2275,04/17/2022 04:00,04/23/2022 04:00,Second Class,Advance shipping,0,CLOSED,54643,Consumer,Brazil,USCA,Africa,Clothing,3606,33,3019.6,0.261,944.6,2,6,0.3128,
2276,04/17/2022 06:00,04/21/2022 06:00,Same Day,Shipping on time,0,COMPLETE,96791,Home Office,Germany,,Pacific Asia,Furniture,7302,47,8477.31,0.322,2079.38,6,4,0.2453,
2277,04/17/2022 08:00,04/18/2022 08:00,Standard Class,Shipping canceled,0,CLOSED,48549,Consumer,India,Pacific Asia,USCA,,4274,18,1820319.38,0.353,118.58,6,1,0.0529,Some desc
2278,04/17/2022 10:00,04/23/2022 10:00,Standard Class,Advance shipping,0,PROCESSING,56573,Home Office,United States,Europe,Africa,Electronics,3498,6,1089.02,0.3,78.51,5,6,0.0721,Some desc
2279,04/17/2022 12:00,04/21/2022 12:00,Same Day,Shipping on time,1,SUSPECTED_FRAUD,94705,Home Office,,LATAM,Africa,Electronics,2323,25,9071.05,0.109,2124.28,4,4,0.2342,
2280,04/17/2022 14:00,04/21/2022 14:00,Standard Class,Advance shipping,0,CLOSED,86793,Corporate,,Pacific Asia,USCA,,8967,31,664.39,0.226,210.65,2,4,0.3171,Some desc
2281,04/17/2022 16:00,04/24/2022 16:00,Standard Class,Shipping canceled,0,PENDING,81179,Corporate,Germany,USCA,,Sports,7305,20,3157.47,0.21,461.67,3,7,0.1462,Some desc
2282,04/17/2022 18:00,04/22/2022 18:00,First Class,Late delivery,0,PROCESSING,10479,Home Office,United States,Europe,,Sports,587,30,6110.67,0.033,1843.47,3,5,0.3017,Some desc
2283,04/17/2022 20:00,04/23/2022 20:00,Standard Class,Late delivery,0,SUSPECTED_FRAUD,86217,Corporate,Germany,Europe,Africa,,3556,38,2931.03,0.403,301.44,5,6,0.1028,Some desc
2284,04/17/2022 22:00,04/24/2022 22:00,Same Day,Advance shipping,0,COMPLETE,16916,Corporate,India,LATAM,LATAM,Sports,5843,29,6222.16,0.041,672.4,6,7,0.1081,
2285,04/18/2022 00:00,04/22/2022 00:00,Same Day,Shipping canceled,0,PENDING,13114,Home Office,Brazil,Africa,LATAM,Sports,7083,40,6406.17,0.439,1437.39,4,4,0.2244,
2286,04/18/2022 02:00,04/25/2022 02:00,First Class,Late delivery,0,PROCESSING,41774,Corporate,United States,USCA,Europe,Clothing,3138,8,2323.41,0.014,-69.2,2,7,-0.0298,
2287,04/18/2022 04:00,04/20/2022 04:00,Economy,Advance shipping,1,COMPLETE,47075,Corporate,Brazil,Europe,,Electronics,7097,15,3392.63,0.328,18.89,3,2,0.0056,Some desc
2288,04/18/2022 06:00,04/25/2022 06:00,Standard Class,Shipping on time,0,SUSPECTED_FRAUD,20861,Consumer,,,LATAM,Electronics,2797,28,1048.68,0.129,253.12,5,7,0.2414,Some desc
2289,04/18/2022 08:00,04/24/2022 08:00,First Class,Shipping on time,0,PENDING,63817,Consumer,India,,LATAM,Clothing,1646,13,1793.88,0.407,84.01,5,6,0.0468,
2290,04/18/2022 10:00,04/19/2022 10:00,Standard Class,Late delivery,0,CLOSED,92861,Consumer,United States,USCA,Africa,Books,963,49,11712.6,0.371,234.62,2,1,0.02,
2291,04/18/2022 12:00,04/20/2022 12:00,Second Class,Shipping canceled,0,CANCELED,69284,Home Office,,Africa,Pacific Asia,Electronics,8865,34,7742.39,0.011,-111.33,3,2,-0.0144,Some desc
2292,04/18/2022 14:00,04/19/2022 14:00,Same Day,Late delivery,0,CLOSED,96472,Corporate,United States,Africa,,Clothing,6609,21,6859.87,0.01,274.0,3,1,0.0399,
2293,04/18/2022 16:00,04/20/2022 16:00,First Class,Shipping on time,0,COMPLETE,90538,Corporate,France,LATAM,LATAM,Clothing,8261,38,8234.97,0.271,413.3,2,2,0.0502,
2294,04/18/2022 18:00,04/25/2022 18:00,Unknown,Advance shipping,0,COMPLETE,83385,Home Office,India,LATAM,Pacific Asia,Clothing,5408,49,10745.32,0.067,929.09,3,7,0.0865,Some desc
2295,04/18/2022 20:00,04/19/2022 20:00,First Class,Shipping canceled,0,CLOSED,25030,Corporate,Germany,USCA,Africa,Electronics,5871,1,43.81,0.006,14.25,6,1,0.3253,
2296,04/18/2022 22:00,04/19/2022 22:00,Express,Late delivery,0,PENDING,67427,Corporate,,Africa,Europe,Sports,2980,28,5037.88,0.435,1047.11,2,1,0.2078,
2297,04/19/2022 00:00,04/23/2022 00:00,First Class,Shipping canceled,0,SUSPECTED_FRAUD,18103,Home Office,United States,Europe,Africa,Books,954,21,4047.74,0.285,920.15,4,4,0.2273,
2298,04/19/2022 02:00,04/22/2022 02:00,Express,Advance shipping,0,CANCELED,79523,Consumer,Brazil,Europe,Europe,Electronics,7179,37,287.53,0.005,0.89,5,3,0.0031,
2299,04/19/2022 04:00,04/24/2022 04:00,Standard Class,Late delivery,0,COMPLETE,90387,Corporate,Brazil,USCA,USCA,Furniture,1755,16,1338.51,0.221,36.23,5,5,0.0271,
2300,04/19/2022 06:00,04/24/2022 06:00,Standard Class,Shipping canceled,1,PROCESSING,20772,Home Office,,Europe,,Sports,8758,16,526.04,0.071,162.79,3,5,0.3095,
2301,04/19/2022 08:00,04/25/2022 08:00,Second Class,Advance shipping,0,CANCELED,55595,Consumer,Germany,,LATAM,Clothing,1012,38,6964.57,0.362,1418.85,4,6,0.2037,
2302,04/19/2022 10:00,04/22/2022 10:00,First Class,Late delivery,1,COMPLETE,21467,Corporate,Brazil,LATAM,LATAM,Sports,9771,44,542.85,0.013,148.67,5,3,0.2739,
2303,04/19/2022 12:00,04/23/2022 12:00,Same Day,Advance shipping,1,CLOSED,58528,Consumer,United States,Europe,USCA,Furniture,4689,8,2812.21,0.167,261.49,5,4,0.093,
2304,04/19/2022 14:00,04/20/2022 14:00,Same Day,Shipping on time,0,PROCESSING,50628,Home Office,India,Europe,LATAM,Furniture,2899,31,13121.47,0.107,2373.45,6,1,0.1809,Some desc
2305,04/19/2022 16:00,04/26/2022 16:00,Second Class,Late delivery,0,CANCELED,90099,Home Office,Brazil,Pacific Asia,USCA,Clothing,2728,39,10636.93,0.441,1604.93,3,7,0.1509,Some desc
2306,04/19/2022 18:00,04/21/2022 18:00,Same Day,Shipping canceled,0,CANCELED,34510,Home Office,Brazil,USCA,LATAM,Sports,6809,9,1017.53,0.035,32.73,2,2,0.0322,Some desc
2307,04/19/2022 20:00,04/24/2022 20:00,Standard Class,Shipping on time,0,CLOSED,77482,Corporate,France,Europe,LATAM,,8324,33,5579.01,0.324,1561.61,6,5,0.2799,
2308,04/19/2022 22:00,04/26/2022 22:00,Second Class,Shipping on time,0,PROCESSING,69177,Home Office,United States,Africa,Pacific Asia,Sports,4805,49,17160.39,0.215,1432.94,5,7,0.0835,
2309,04/20/2022 00:00,04/25/2022 00:00,First Class,Advance shipping,1,SUSPECTED_FRAUD,75767,Home Office,,Pacific Asia,Europe,Sports,4415,42,9178.28,0.367,1255.18,4,5,0.1368,Some desc
2310,04/20/2022 02:00,04/25/2022 02:00,Standard Class,Advance shipping,0,PENDING,96505,Corporate,Brazil,Africa,Europe,Books,8798,10,1382.04,0.096,4.42,4,5,0.0032,
2311,04/20/2022 04:00,04/22/2022 04:00,First Class,Shipping canceled,0,CLOSED,26742,Corporate,,Pacific Asia,LATAM,Books,4575,49,12590.7,0.385,2585.41,6,2,0.2053,
2312,04/20/2022 06:00,04/25/2022 06:00,Second Class,Shipping on time,0,SUSPECTED_FRAUD,11216,Home Office,India,Europe,Africa,Sports,3374,18,2976.57,0.428,793.12,6,5,0.2665,
2313,04/20/2022 08:00,04/22/2022 08:00,Standard Class,Advance shipping,0,CANCELED,65926,Consumer,United States,Pacific Asia,Europe,Clothing,9226,24,7948.11,0.096,907.32,6,2,0.1142,Some desc
2314,04/20/2022 10:00,04/25/2022 10:00,Second Class,Shipping canceled,0,PENDING,21012,Home Office,,,USCA,Sports,8044,15,6480.15,0.109,2211.37,4,5,0.3413,Some desc
2315,04/20/2022 12:00,04/25/2022 12:00,First Class,Shipping on time,0,COMPLETE,50505,Corporate,United States,USCA,Africa,Books,5819,35,9880.63,0.434,524.01,5,5,0.053,
2316,04/20/2022 14:00,04/24/2022 14:00,Unknown,Advance shipping,0,PROCESSING,56905,Consumer,Brazil,LATAM,LATAM,Books,210,7,1436.31,0.195,429.79,4,4,0.2992,Some desc
2317,04/20/2022 16:00,04/26/2022 16:00,Standard Class,Late delivery,0,CLOSED,64993,Corporate,Germany,,,Furniture,3934,35,1802.24,0.376,429.81,4,6,0.2385,
2318,04/20/2022 18:00,04/26/2022 18:00,Same Day,Shipping on time,1,PROCESSING,11092,Corporate,France,Europe,Pacific Asia,Furniture,9776,3,580.66,0.379,186.34,5,6,0.3209,
2319,04/20/2022 20:00,04/22/2022 20:00,Standard Class,Shipping on time,0,COMPLETE,61810,Home Office,Brazil,Pacific Asia,Pacific Asia,Sports,9835,42,11692.41,0.14,2879.36,2,2,0.2463,Some desc
2320,04/20/2022 22:00,04/23/2022 22:00,First Class,Late delivery,0,CANCELED,80091,Consumer,India,Africa,Europe,Electronics,6764,16,4242.45,0.08,627.63,6,3,0.1479,Some desc
2321,04/21/2022 00:00,04/25/2022 00:00,Standard Class,Advance shipping,0,CANCELED,12365,Corporate,Brazil,Africa,Africa,Books,4677,26,4643.99,0.165,535.86,3,4,0.1154,
2322,04/21/2022 02:00,04/23/2022 02:00,Second Class,Late delivery,0,CLOSED,45549,Corporate,Brazil,Europe,USCA,Sports,8609,12,2579.6,0.266,726.83,4,2,0.2818,Some desc
2323,04/21/2022 04:00,04/24/2022 04:00,Standard Class,Late delivery,0,CLOSED,40948,Corporate,United States,Europe,Pacific Asia,Electronics,5838,6,1254.09,0.224,358.85,5,3,0.2861,
2324,04/21/2022 06:00,04/22/2022 06:00,Standard Class,Shipping on time,0,PENDING,40654,Home Office,,Africa,,Books,693,2,631.42,0.332,117.17,3,1,0.1856,
2325,04/21/2022 08:00,04/25/2022 08:00,Same Day,Shipping canceled,0,PROCESSING,51201,Home Office,Germany,USCA,USCA,Furniture,3881,48,15166.38,0.247,3501.15,3,4,0.2308,
2326,04/21/2022 10:00,04/23/2022 10:00,Unknown,Shipping canceled,0,PENDING,22734,Corporate,United States,,LATAM,Clothing,3307,7,892.66,0.362,120.64,2,2,0.1351,Some desc
2327,04/21/2022 12:00,04/23/2022 12:00,First Class,Late delivery,0,CLOSED,55019,Consumer,Germany,USCA,LATAM,Furniture,6724,3,822.19,0.047,30.71,2,2,0.0374,
2328,04/21/2022 14:00,04/27/2022 14:00,First Class,Shipping canceled,0,SUSPECTED_FRAUD,16928,Home Office,,,USCA,Clothing,2273,-2,5946.99,0.198,-178.46,6,6,-0.03,
2329,04/21/2022 16:00,04/22/2022 16:00,Unknown,Late delivery,0,CANCELED,18952,Home Office,Brazil,USCA,Pacific Asia,Sports,7779,48,12288.26,0.007,2598.75,4,1,0.2115,
2330,04/21/2022 18:00,04/22/2022 18:00,Second Class,Late delivery,0,COMPLETE,58304,Consumer,Germany,,USCA,Books,2508,5,159.59,0.054,34.74,5,1,0.2177,Some desc
2331,04/21/2022 20:00,04/24/2022 20:00,First Class,Late delivery,1,COMPLETE,90867,Corporate,France,Africa,USCA,Clothing,6322,13,3957.57,0.149,855.25,2,3,0.2161,
2332,04/21/2022 22:00,04/22/2022 22:00,Unknown,Shipping canceled,0,CANCELED,73704,Home Office,,Africa,USCA,Clothing,3078,28,6103.61,0.406,1067.91,6,1,0.175,Some desc
2333,04/22/2022 00:00,04/29/2022 00:00,Second Class,Late delivery,0,PROCESSING,40088,Corporate,Brazil,LATAM,LATAM,Books,2559,25,5070.79,0.171,440.96,3,7,0.087,
2334,04/22/2022 02:00,04/29/2022 02:00,Same Day,Late delivery,1,CLOSED,41127,Home Office,India,Pacific Asia,Africa,,7079,8,3166.18,0.123,148.22,4,7,0.0468,
2335,04/22/2022 04:00,04/28/2022 04:00,Same Day,Advance shipping,0,SUSPECTED_FRAUD,54047,Consumer,Brazil,LATAM,,Sports,9427,47,16141.86,0.302,-382.85,4,6,-0.0237,Some desc
2336,04/22/2022 06:00,04/28/2022 06:00,Standard Class,Late delivery,0,SUSPECTED_FRAUD,13126,Home Office,Brazil,Pacific Asia,Africa,Sports,8018,18,5008.45,0.317,46.1,5,6,0.0092,
2337,04/22/2022 08:00,04/23/2022 08:00,Second Class,Shipping canceled,1,CLOSED,69734,Consumer,,Pacific Asia,USCA,Books,5165,34,12360.33,0.217,2488.37,2,1,0.2013,Some desc
2338,04/22/2022 10:00,04/26/2022 10:00,Unknown,Late delivery,0,PENDING,22049,Consumer,Germany,Europe,Africa,Furniture,9152,23,4928.66,0.13,1267.79,6,4,0.2572,
2339,04/22/2022 12:00,04/23/2022 12:00,Same Day,Advance shipping,0,COMPLETE,74716,Home Office,Germany,Europe,Pacific Asia,Sports,8276,29,11464.37,0.136,3588.91,2,1,0.313,
2340,04/22/2022 14:00,04/25/2022 14:00,Second Class,Shipping canceled,1,COMPLETE,43639,Home Office,Germany,,,Clothing,9185,45,19305.42,0.083,-317.25,5,3,-0.0164,
2341,04/22/2022 16:00,04/26/2022 16:00,Standard Class,Late delivery,1,CANCELED,44022,Corporate,United States,Pacific Asia,USCA,,187,16,4200.67,0.163,1157.75,3,4,0.2756,
2342,04/22/2022 18:00,04/27/2022 18:00,Second Class,Advance shipping,0,CLOSED,49599,Consumer,Germany,Europe,LATAM,Sports,8151,40,2942.39,0.076,556.02,6,5,0.189,Some desc
2343,04/22/2022 20:00,04/24/2022 20:00,Same Day,Shipping on time,0,COMPLETE,21620,Home Office,United States,,USCA,Electronics,5225,15,857.36,0.289,60.47,4,2,0.0705,
2344,04/22/2022 22:00,04/24/2022 22:00,Standard Class,Advance shipping,0,COMPLETE,31568,Consumer,India,USCA,,Clothing,7013,-9,2280.92,0.403,548.14,6,2,0.2403,
2345,04/23/2022 00:00,04/29/2022 00:00,First Class,Late delivery,0,CLOSED,28658,Corporate,India,Africa,LATAM,Electronics,9361,2,654.06,0.114,226.14,6,6,0.3457,Some desc
2346,04/23/2022 02:00,04/25/2022 02:00,Same Day,Shipping canceled,0,CANCELED,86251,Consumer,Germany,USCA,LATAM,Sports,5243,-8,3835.07,0.109,390.28,3,2,0.1018,Some desc
2347,04/23/2022 04:00,04/27/2022 04:00,Standard Class,Late delivery,0,COMPLETE,24854,Corporate,Brazil,Africa,Africa,,6912,29,6929.67,0.404,1392.69,3,4,0.201,Some desc
2348,04/23/2022 06:00,04/26/2022 06:00,Second Class,Shipping canceled,0,CLOSED,21609,Consumer,United States,Africa,,Sports,9827,32,9191.08,0.256,499.38,2,3,0.0543,
2349,04/23/2022 08:00,04/29/2022 08:00,First Class,Shipping canceled,0,CLOSED,31972,Corporate,Germany,LATAM,Africa,Sports,1230,22,1564.0,0.328,50.07,5,6,0.032,
2350,04/23/2022 10:00,04/27/2022 10:00,Standard Class,Advance shipping,1,COMPLETE,48227,Corporate,India,USCA,Pacific Asia,Sports,7447,18,763.78,0.4,7.37,2,4,0.0096,
2351,04/23/2022 12:00,04/24/2022 12:00,First Class,Shipping on time,0,SUSPECTED_FRAUD,64327,Home Office,Germany,Africa,USCA,Furniture,7128,11,2732.7,0.299,-101.49,2,1,-0.0371,Some desc
2352,04/23/2022 14:00,04/25/2022 14:00,First Class,Late delivery,0,PENDING,48109,Home Office,India,LATAM,Europe,,1984,45,4902.79,2.477,1174.34,6,2,0.2395,
2353,04/23/2022 16:00,04/30/2022 16:00,Standard Class,Late delivery,0,COMPLETE,58217,Home Office,United States,LATAM,Pacific Asia,Sports,248,19,7314.03,0.174,61.32,5,7,0.0084,Some desc
2354,04/23/2022 18:00,04/30/2022 18:00,Second Class,Late delivery,0,COMPLETE,56577,Corporate,India,Africa,LATAM,Furniture,6361,15,3770.67,0.422,831.47,4,7,0.2205,Some desc
2355,04/23/2022 20:00,04/29/2022 20:00,Standard Class,Late delivery,0,CLOSED,25176,Consumer,France,LATAM,,Clothing,3749,47,7330.58,0.317,2183.37,2,6,0.2978,Some desc
2356,04/23/2022 22:00,04/24/2022 22:00,Economy,Late delivery,0,PROCESSING,10660,Corporate,United States,,USCA,Clothing,3203,32,9055.83,0.032,2613.87,6,1,0.2886,Some desc
2357,04/24/2022 00:00,04/30/2022 00:00,Standard Class,Late delivery,0,PENDING,71335,Corporate,Brazil,Pacific Asia,LATAM,,2443,42,13045.29,0.268,907.77,6,6,0.0696,
2358,04/24/2022 02:00,04/29/2022 02:00,Standard Class,Shipping canceled,0,PROCESSING,94929,Corporate,,LATAM,USCA,Furniture,5491,20,1716828.21,0.043,-1.98,2,5,-0.0002,
2359,04/24/2022 04:00,05/01/2022 04:00,Standard Class,Late delivery,0,PENDING,15733,Home Office,,,Africa,Electronics,2593,22,4724.18,0.235,601.04,5,7,0.1272,
2360,04/24/2022 06:00,04/28/2022 06:00,Standard Class,Shipping on time,0,PENDING,92632,Home Office,France,Africa,,Electronics,835,36,16799.62,0.04,378.25,3,4,0.0225,Some desc
2361,04/24/2022 08:00,04/28/2022 08:00,Same Day,Shipping canceled,0,CANCELED,91863,Consumer,India,LATAM,Africa,Furniture,510,49,9248.64,0.282,919.34,5,4,0.0994,
2362,04/24/2022 10:00,04/29/2022 10:00,Second Class,Advance shipping,0,PROCESSING,80963,Home Office,United States,Pacific Asia,Pacific Asia,Clothing,2669,39,785.98,0.205,139.53,3,5,0.1775,
2363,04/24/2022 12:00,04/26/2022 12:00,Second Class,Shipping canceled,0,PROCESSING,60956,Consumer,,LATAM,USCA,Sports,6208,23,4897.41,0.249,1017.38,2,2,0.2077,Some desc
2364,04/24/2022 14:00,04/30/2022 14:00,Economy,Shipping canceled,0,CANCELED,40594,Corporate,India,Europe,Pacific Asia,,5327,30,8275.53,0.292,308.92,5,6,0.0373,
2365,04/24/2022 16:00,04/28/2022 16:00,Second Class,Advance shipping,0,SUSPECTED_FRAUD,63136,Home Office,Brazil,Europe,LATAM,,7444,18,7863.89,0.113,321.78,6,4,0.0409,Some desc
2366,04/24/2022 18:00,04/26/2022 18:00,Second Class,Shipping canceled,0,SUSPECTED_FRAUD,11016,Home Office,Germany,USCA,Europe,,6028,23,1125.37,0.144,333.55,5,2,0.2964,Some desc
2367,04/24/2022 20:00,04/30/2022 20:00,Same Day,Late delivery,0,PENDING,35730,Corporate,France,LATAM,Europe,Sports,2988,20,3493.28,0.217,1145.64,2,6,0.328,
2368,04/24/2022 22:00,04/26/2022 22:00,Same Day,Shipping on time,1,CANCELED,45436,Consumer,India,,Africa,Books,9184,5,1100.33,0.255,227.74,4,2,0.207,Some desc
2369,04/25/2022 00:00,05/02/2022 00:00,Standard Class,Advance shipping,0,COMPLETE,56046,Home Office,India,Pacific Asia,USCA,Books,5909,43,11082.43,0.416,1914.26,4,7,0.1727,
2370,04/25/2022 02:00,04/27/2022 02:00,First Class,Late delivery,0,COMPLETE,34540,Home Office,United States,LATAM,Africa,Sports,6225,7,2118.13,0.158,451.65,5,2,0.2132,
2371,04/25/2022 04:00,04/29/2022 04:00,First Class,Late delivery,0,CLOSED,48362,Corporate,,USCA,Africa,Clothing,5023,14,1227.67,0.266,1.78,5,4,0.0014,Some desc
2372,04/25/2022 06:00,04/29/2022 06:00,Standard Class,Late delivery,0,PROCESSING,75265,Consumer,Germany,USCA,Europe,Electronics,4289,13,3273.19,0.415,1010.81,6,4,0.3088,Some desc
2373,04/25/2022 08:00,05/01/2022 08:00,Second Class,Advance shipping,0,CANCELED,95566,Corporate,France,,Europe,Furniture,9931,11,2485.81,0.323,83.12,5,6,0.0334,
2374,04/25/2022 10:00,04/27/2022 10:00,Express,Shipping canceled,0,COMPLETE,84026,Home Office,France,Europe,Pacific Asia,Sports,3955,25,9544.53,0.148,2079.49,6,2,0.2179,Some desc
2375,04/25/2022 12:00,04/27/2022 12:00,First Class,Late delivery,0,PROCESSING,16859,Corporate,,LATAM,Pacific Asia,,8141,48,16312.81,0.187,632.75,6,2,0.0388,Some desc
2376,04/25/2022 14:00,04/27/2022 14:00,Standard Class,Advance shipping,0,CANCELED,63037,Consumer,Germany,Europe,Pacific Asia,,929,17,709.46,0.395,164.82,3,2,0.2323,Some desc
2377,04/25/2022 16:00,04/27/2022 16:00,Same Day,Late delivery,0,PROCESSING,51285,Corporate,India,Europe,USCA,Electronics,9464,36,13888.27,0.197,3491.14,5,2,0.2514,Some desc
